MTV,#genre#
41-陈静允-情人的眼泪,http://em.21dtv.com/songs/60035201.mkv
42-陈雷-故乡的月,http://em.21dtv.com/songs/60019098.mkv
43-陈明-情人的眼泪(演唱会),http://em.21dtv.com/songs/60077247.mkv
44-陈诗莉-世界都知道,http://em.21dtv.com/songs/60077633.mkv
45-陈淑桦+李宗盛-你走你的路,http://em.21dtv.com/songs/60032576.mkv
46-陈一郎-情海一条龙(无原唱),http://em.21dtv.com/songs/60095966.mkv
47-陈奕迅-马利奥派对(演唱会),http://em.21dtv.com/songs/60028368.mkv
48-陈奕迅-玛利奥派对(HD演唱会),http://em.21dtv.com/songs/60028396.mkv
49-陈奕迅-每一个明天(演唱会),http://em.21dtv.com/songs/60029081.mkv
50-陈奕迅-人生马拉松,http://em.21dtv.com/songs/60115486.mkv
51-成龙+MIC男团-美丽的神话,http://em.21dtv.com/songs/60131454.mkv
52-成龙+金喜善-美丽的神话,http://em.21dtv.com/songs/60029222.mkv
53-成龙+金喜善-美丽的神话(hd剧情),http://em.21dtv.com/songs/60029219.mkv
54-成龙-男儿当自强(演唱会),http://em.21dtv.com/songs/60030886.mkv
55-池珍熙-人生蒙太奇,http://em.21dtv.com/songs/60036430.mkv
56-崔健-不是我不明白(演唱会),http://em.21dtv.com/songs/60011382.mkv
57-崔健-新长征路上的摇滚(演唱会),http://em.21dtv.com/songs/60050989.mkv
58-崔萍-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023923.mkv
59-达明一派-每日一禁果(演唱会),http://em.21dtv.com/songs/60029045.mkv
60-达明一派-你还爱我吗(演唱会),http://em.21dtv.com/songs/60031731.mkv
61-刀郎-沙枣花儿香(演唱会),http://em.21dtv.com/songs/60037482.mkv
62-邓丽君-漫步人生路,http://em.21dtv.com/songs/60028564.mkv
63-邓丽君-你在我心中(演唱会),http://em.21dtv.com/songs/60032477.mkv
64-邓智乐-雨中即景(演唱会),http://em.21dtv.com/songs/60055752.mkv
65-迪克牛仔-男人真命苦(演唱会),http://em.21dtv.com/songs/60031035.mkv
66-董事长乐团-刺字,http://em.21dtv.com/songs/60013471.mkv
67-动力火车+迪克牛仔-一样的月光(演唱会),http://em.21dtv.com/songs/60053816.mkv
68-动力火车-热情的沙漠(演唱会),http://em.21dtv.com/songs/60036260.mkv
69-樊奕敏-热情的沙漠(演唱会),http://em.21dtv.com/songs/60064791.mkv
70-范晓萱-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035194.mkv
71-方大同-每个人都会(演唱会),http://em.21dtv.com/songs/60029038.mkv
72-方伊琪-默默祝福你(演唱会),http://em.21dtv.com/songs/60076754.mkv
73-费翔-故乡的云,http://em.21dtv.com/songs/60019104.mkv
74-费翔-故乡的云(演唱会),http://em.21dtv.com/songs/60019102.mkv
75-冯玉玺-每个人都会(演唱会),http://em.21dtv.com/songs/60062354.mkv
76-冯允谦-每个人都会(演唱会),http://em.21dtv.com/songs/60083370.mkv
77-凤凰传奇-策马奔腾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042013&response=res&format=mp4&type=convert_url
78-凤凰传奇-歌唱二小放牛郎,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_8120530&response=res&format=mp4&type=convert_url
79-凤凰传奇-光芒,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042019&response=res&format=mp4&type=convert_url
80-凤凰传奇-荷塘月色,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1565837&response=res&format=mp4&type=convert_url
81-凤凰传奇-华夏传说,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
82-凤凰传奇-奇迹世界,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_954805&response=res&format=mp4&type=convert_url
83-凤凰传奇-奢香夫人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_51674527&response=res&format=mp4&type=convert_url
84-凤凰传奇-御龙归字谣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1164118&response=res&format=mp4&type=convert_url
85-凤凰传奇-月亮之上,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_7084968&response=res&format=mp4&type=convert_url
86-凤凰传奇-中国味道,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042021&response=res&format=mp4&type=convert_url
87-凤凰传奇-自由飞翔,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_18747906&response=res&format=mp4&type=convert_url
88-凤凰传奇-自由自在,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042025&response=res&format=mp4&type=convert_url
89-盖鸣晖-逝去的诺言(演唱会),http://em.21dtv.com/songs/60083809.mkv
90-干露露-男人这东西,http://em.21dtv.com/songs/60079896.mkv
91-高胜美-你走你的路,http://em.21dtv.com/songs/60032577.mkv
92-高向鹏-老兄行酒楼(演唱会),http://em.21dtv.com/songs/60026442.mkv
93-龚月-念亲恩,http://em.21dtv.com/songs/60032662.mkv
94-孤芳自赏,https://vdse.bdstatic.com//650fda26067e619a8632b173052b3a08.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A59Z%2F-1%2Fhost
95-古巨基+侧田-年年有今日(演唱会),http://em.21dtv.com/songs/60032631.mkv
96-古巨基+李泉-热情的沙漠,http://em.21dtv.com/songs/60098177.mkv
97-古巨基-年年有今日(演唱会),http://em.21dtv.com/songs/60032632.mkv
98-顾莉雅-我爱你中国(演唱会),http://em.21dtv.com/songs/60044654.mkv
99-关淑怡-恋一世的爱(演唱会),http://em.21dtv.com/songs/60027152.mkv
100-关淑怡-梦伴(演唱会),http://em.21dtv.com/songs/60029476.mkv
101-关淑怡-难得有情人(演唱会),http://em.21dtv.com/songs/60031205.mkv
102-关淑怡-缱绻星光下,http://em.21dtv.com/songs/60034341.mkv
103-关淑怡-缱绻星光下(演唱会),http://em.21dtv.com/songs/60034339.mkv
104-光良+曹格-少年,http://em.21dtv.com/songs/60038120.mkv
105-郭富城-梦伴(演唱会),http://em.21dtv.com/songs/60029477.mkv
106-郭富城-木偶袭地球(演唱会),http://em.21dtv.com/songs/60030576.mkv
107-郭富城-时光(演唱会),http://em.21dtv.com/songs/60039095.mkv
108-黑龙-请别离开我,http://em.21dtv.com/songs/60035501.mkv
109-胡美仪-蔓莉蔓莉我爱你(演唱会),http://em.21dtv.com/songs/60028554.mkv
110-胡杨林-香水有毒,http://vodcdn.video.taobao.com/oss/ali-video/180f9fcdb9e2b24d3b13a526fb90003e/video.m3u8
111-华晨宇-亲爱的小孩,http://em.21dtv.com/songs/60105668.mkv
112-荒山亮-时间的眼泪,http://em.21dtv.com/songs/60039130.mkv
113-黄贯中-请将手放开(演唱会),http://em.21dtv.com/songs/60035527.mkv
114-黄贯中-醒你(演唱会),http://em.21dtv.com/songs/60051182.mkv
115-黄家强-醒你(演唱会),http://em.21dtv.com/songs/60051183.mkv
116-黄凯芹-每一个晚上(演唱会),http://em.21dtv.com/songs/60029087.mkv
117-黄凯芹-你留我在此(演唱会),http://em.21dtv.com/songs/60031902.mkv
118-黄凯芹-若生命等候(演唱会),http://em.21dtv.com/songs/60037108.mkv
119-黄凯芹-深秋立楼头,http://em.21dtv.com/songs/60129834.mkv
120-黄品源+任贤齐-浪花一朵朵(演唱会),http://em.21dtv.com/songs/60026219.mkv
121-黄琦珊-一样的月光,http://em.21dtv.com/songs/60053818.mkv
122-黄日华+戚美珍-漫步人生路,http://em.21dtv.com/songs/60068459.mkv
123-黄小琥-没那么简单,http://em.21dtv.com/songs/60028730.mkv
124-黄小琥-突然的自我(演唱会),http://em.21dtv.com/songs/60042926.mkv
125-黄晓明-你在我心上,http://em.21dtv.com/songs/60032476.mkv
126-黄耀明+容祖儿-你还爱我吗(演唱会),http://em.21dtv.com/songs/60031732.mkv
127-黄宗泽-全角度爱你(演唱会),http://em.21dtv.com/songs/60035881.mkv
128-霍尊-美丽的神话,http://em.21dtv.com/songs/60111516.mkv
129-甲子蕙+林美-情比姐妹深,http://em.21dtv.com/songs/60034926.mkv
130-江玲-男朋友,http://em.21dtv.com/songs/60095314.mkv
131-江映蓉-如果没有你(演唱会),http://em.21dtv.com/songs/60036822.mkv
132-姜育恒-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028995.mkv
133-金志文-没那么简单,http://em.21dtv.com/songs/60070909.mkv
134-九九+苏梦玫-青苹果乐园,http://em.21dtv.com/songs/60081540.mkv
135-玖月奇迹-康定情歌(演唱会),http://em.21dtv.com/songs/60083215.mkv
136-雷安娜-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023924.mkv
137-雷有辉+邓建明-曙光(演唱会),http://em.21dtv.com/songs/60039780.mkv
138-李登威-你欠扁(无原唱),http://em.21dtv.com/songs/60031948.mkv
139-李干慧-故乡的月,http://em.21dtv.com/songs/60019099.mkv
140-李谷一-我爱你中国,http://em.21dtv.com/songs/60044658.mkv
141-李家发+伍婉琛-片片枫叶情(演唱会),http://em.21dtv.com/songs/60033435.mkv
142-李克勤+梁荣忠-恋爱大过天(演唱会),http://em.21dtv.com/songs/60026999.mkv
143-李克勤-缱绻星光下(演唱会),http://em.21dtv.com/songs/60034340.mkv
144-李克勤-球迷奇遇记(演唱会),http://em.21dtv.com/songs/60035810.mkv
145-李克勤-三千零一夜(演唱会),http://em.21dtv.com/songs/60037285.mkv
146-李克勤-傻女(演唱会),http://em.21dtv.com/songs/60037532.mkv
147-李丽蕊-念亲恩(演唱会),http://em.21dtv.com/songs/60083552.mkv
148-李丽珍-纯真,http://em.21dtv.com/songs/60013404.mkv
149-李利依-青青小河边(演唱会),http://em.21dtv.com/songs/60064734.mkv
150-李玲玉女儿情,http://vd4.bdstatic.com/mda-jiqh0kcd7kgpwnmb/sc/mda-jiqh0kcd7kgpwnmb.mp4
151-李炜+江映蓉-亲爱的小孩,http://em.21dtv.com/songs/60098474.mkv
152-李玟-你在我心上(演唱会),http://em.21dtv.com/songs/60032475.mkv
153-李心洁-像你,http://em.21dtv.com/songs/60049391.mkv
154-李宇春-零点五英里(演唱会),http://em.21dtv.com/songs/60027451.mkv
155-李玉刚-清明上河图,http://em.21dtv.com/songs/60034888.mkv
156-李治廷-奇迹等不到,http://em.21dtv.com/songs/60066224.mkv
157-李宗盛-鬼迷心窍(演唱会),http://em.21dtv.com/songs/60019400.mkv
158-梁汉文-曼谷玛利亚(演唱会),http://em.21dtv.com/songs/60028550.mkv
159-梁静茹-纯真(演唱会),http://em.21dtv.com/songs/60013402.mkv
160-梁静茹-如果有一天(演唱会),http://em.21dtv.com/songs/60036968.mkv
161-梁咏琪-高妹正传(演唱会),http://em.21dtv.com/songs/60018211.mkv
162-林一峰-偏偏喜欢你(演唱会),http://em.21dtv.com/songs/60033418.mkv
163-林一峰-情义两心坚(演唱会),http://em.21dtv.com/songs/60035406.mkv
164-林忆莲-匆匆(演唱会),http://em.21dtv.com/songs/60013474.mkv
165-林忆莲-存在(演唱会),http://em.21dtv.com/songs/60013615.mkv
166-林忆莲-你令我性感(演唱会),http://em.21dtv.com/songs/60031901.mkv
167-林忆莲-情人的眼泪,http://em.21dtv.com/songs/60035202.mkv
168-林忆莲-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035195.mkv
169-林子祥+谢安琪-俩忘烟水里(演唱会),http://em.21dtv.com/songs/60076405.mkv
170-林子祥-每一个晚上(演唱会),http://em.21dtv.com/songs/60029088.mkv
171-林子祥-男儿当自强(演唱会),http://em.21dtv.com/songs/60030887.mkv
172-林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034181.mkv
173-林子祥-千亿个夜晚(演唱会),http://em.21dtv.com/songs/60034180.mkv
174-林子祥-千忆个夜晚,http://em.21dtv.com/songs/60092855.mkv
175-刘德华+林子祥-每一个晚上(演唱会),http://em.21dtv.com/songs/60029089.mkv
176-刘德华-缠绵(演唱会),http://em.21dtv.com/songs/60012256.mkv
177-刘德华-开心的马骝(演唱会),http://em.21dtv.com/songs/60025029.mkv
178-刘德华-漫步人生路,http://em.21dtv.com/songs/60070906.mkv
179-刘德华-美丽的一天,http://em.21dtv.com/songs/60029247.mkv
180-刘德华-亲爱的小孩,http://em.21dtv.com/songs/60069725.mkv
181-刘德华-如果有一天(演唱会),http://em.21dtv.com/songs/60036969.mkv
182-刘德华-十年(演唱会),http://em.21dtv.com/songs/60038982.mkv
183-刘德华-世界第一等,http://em.21dtv.com/songs/60039261.mkv
184-刘德华-世界第一等(演唱会),http://em.21dtv.com/songs/60039259.mkv
185-刘若英-绿岛小夜曲(演唱会),http://em.21dtv.com/songs/60028155.mkv
186-刘惜君-万水千山总是情,http://em.21dtv.com/songs/60043311.mkv
187-刘心-亲爱的小孩(演唱会),http://em.21dtv.com/songs/60071054.mkv
188-柳影虹-偏偏喜欢你(演唱会),http://em.21dtv.com/songs/60062698.mkv
189-龙奔-全民社会摇,http://em.21dtv.com/songs/60129866.mkv
190-罗大佑-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035196.mkv
191-罗桦-每一个段落(演唱会),http://em.21dtv.com/songs/60064519.mkv
192-罗敏庄+杜雯惠-让一切随风(演唱会),http://em.21dtv.com/songs/60077335.mkv
193-罗敏庄+黄日华-两忘烟水里(演唱会),http://em.21dtv.com/songs/60076435.mkv
194-罗时丰-故乡的月,http://em.21dtv.com/songs/60019100.mkv
195-罗中旭+纪敏佳-美丽的神话,http://em.21dtv.com/songs/60083378.mkv
196-吕珊+张伟文-情人的眼泪,http://em.21dtv.com/songs/60035203.mkv
197-吕珊-默默祝福你(演唱会),http://em.21dtv.com/songs/60062732.mkv
198-吕珊-人生满希望(演唱会),http://em.21dtv.com/songs/60077357.mkv
199-麦德罗-热情的沙漠(演唱会),http://em.21dtv.com/songs/60077340.mkv
200-麦穗-年年有今日(演唱会),http://em.21dtv.com/songs/60061473.mkv
201-麦子杰-情人的眼泪,http://em.21dtv.com/songs/60035204.mkv
202-满文军+文章-故乡的云(演唱会),http://em.21dtv.com/songs/60019103.mkv
203-满文军-圣洁的真爱,http://em.21dtv.com/songs/60091637.mkv
204-慢摇舞曲-全民社会摇 (DJ),http://em.21dtv.com/songs/30000601.mkv
205-芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
206-毛阿敏-没有根的花,http://em.21dtv.com/songs/60028784.mkv
207-毛宁-你是我的眼(演唱会),http://em.21dtv.com/songs/60062759.mkv
208-梅花三姐妹-流浪走天涯(演唱会),http://em.21dtv.com/songs/60027690.mkv
209-梅艳芳-粉红色的一生(演唱会),http://em.21dtv.com/songs/60017170.mkv
210-梅艳芳-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023925.mkv
211-梅艳芳-留住你今晚(演唱会),http://em.21dtv.com/songs/60027592.mkv
212-梅艳芳-朦胧夜雨里(演唱会),http://em.21dtv.com/songs/60029445.mkv
213-梅艳芳-梦伴(演唱会),http://em.21dtv.com/songs/60029478.mkv
214-梅艳芳-你留我在此,http://em.21dtv.com/songs/60031903.mkv
215-梦苇+郑世勋-美丽的神话,http://em.21dtv.com/songs/60125830.mkv
216-梦之旅-故乡的云(演唱会),http://em.21dtv.com/songs/60075575.mkv
217-莫文蔚-姑娘酒窝(演唱会),http://em.21dtv.com/songs/60018945.mkv
218-莫文蔚-溜溜的情歌(演唱会),http://em.21dtv.com/songs/60076463.mkv
219-莫旭秋-良夜不能留(演唱会),http://em.21dtv.com/songs/60027173.mkv
220-莫旭秋-念亲恩(演唱会),http://em.21dtv.com/songs/60064667.mkv
221-莫旭秋-情人的眼泪(演唱会),http://em.21dtv.com/songs/60064744.mkv
222-那英-想念(演唱会),http://em.21dtv.com/songs/60049175.mkv
223-男人唐潮-玫瑰花儿开(演唱会),http://em.21dtv.com/songs/60072188.mkv
224-宁可+孙维良-康定情歌(演唱会),http://em.21dtv.com/songs/60083216.mkv
225-欧阳菲菲-热情的沙漠,http://em.21dtv.com/songs/60036266.mkv
226-潘秀琼-如果没有你(演唱会),http://em.21dtv.com/songs/60036823.mkv
227-彭羚+容祖儿-心淡(演唱会),http://em.21dtv.com/songs/60084239.mkv
228-权振东-亲爱的小孩,http://em.21dtv.com/songs/60071055.mkv
229-群星-青苹果乐园(演唱会),http://em.21dtv.com/songs/60034768.mkv
230-任贤齐+李宗盛-鬼迷心窍,http://em.21dtv.com/songs/60019402.mkv
231-任贤齐+周华健-天才白痴梦(演唱会),http://em.21dtv.com/songs/60041753.mkv
232-任贤齐-如果没有你(演唱会),http://em.21dtv.com/songs/60036824.mkv
233-容祖儿+古巨基-情义两心坚(演唱会),http://em.21dtv.com/songs/60035407.mkv
234-容祖儿-去火星恋爱(演唱会),http://em.21dtv.com/songs/60035841.mkv
235-山鹰组合-七月火把节(演唱会),http://em.21dtv.com/songs/60067315.mkv
236-少女部落格-美丽的一天(演唱会),http://em.21dtv.com/songs/60064526.mkv
237-石修-今宵多珍重(演唱会),http://em.21dtv.com/songs/60076129.mkv
238-誓言-鬼迷心窍,http://em.21dtv.com/songs/60019403.mkv
239-宋祖英+蒲巴甲+苏有朋-康定情歌,http://em.21dtv.com/songs/60076245.mkv
240-苏芮-一样的月光(演唱会),http://em.21dtv.com/songs/60053817.mkv
241-苏永康-热情的沙漠,http://em.21dtv.com/songs/60088539.mkv
242-苏志威-侧面(演唱会),http://em.21dtv.com/songs/60012138.mkv
243-孙露-鬼迷心窍,http://em.21dtv.com/songs/60115857.mkv
244-孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029223.mkv
245-孙楠+韩红-美丽的神话(演唱会),http://em.21dtv.com/songs/60029220.mkv
246-孙楠+王逸洁+朱婷婷-美丽的神话(最美和声)(现场版),http://em.21dtv.com/songs/60100838.mkv
247-孙楠+朱婷婷+王逸洁-美丽的神话(HD),http://em.21dtv.com/songs/10012774.mkv
248-孙彭飞-温柔的伤害,http://em.21dtv.com/songs/60062958.mkv
249-孙淑媚-没伴,http://em.21dtv.com/songs/60028706.mkv
250-孙维良+宁可-康定情歌(演唱会),http://em.21dtv.com/songs/60067159.mkv
251-孙维良-清明上河图(现场),http://em.21dtv.com/songs/60096245.mkv
252-孙维良-清明上河图(演唱会),http://em.21dtv.com/songs/60067333.mkv
253-邰正宵-亲爱的小孩,http://em.21dtv.com/songs/60097616.mkv
254-太极乐队-曙光(演唱会),http://em.21dtv.com/songs/60039781.mkv
255-谭锡禧-每一个晚上(演唱会),http://em.21dtv.com/songs/60083372.mkv
256-谭咏麟/关淑怡-明天你是否依然爱我,http://vodcdn.video.taobao.com/oss/ali-video/0b56ad556e887a9be35d496d318a7565/video.m3u8
257-谭咏麟+杜丽莎-今宵多珍重(演唱会),http://em.21dtv.com/songs/60070818.mkv
258-谭咏麟+李克勤-理想与和平(演唱会),http://em.21dtv.com/songs/60026892.mkv
259-谭咏麟+李克勤-梦仍是一样(演唱会),http://em.21dtv.com/songs/60029634.mkv
260-谭咏麟+李克勤-球迷奇遇记(演唱会),http://em.21dtv.com/songs/60035811.mkv
261-谭咏麟-理想与和平(演唱会),http://em.21dtv.com/songs/60026893.mkv
262-田震-千百回期待(演唱会),http://em.21dtv.com/songs/60034057.mkv
263-童安格-让生命等候,http://em.21dtv.com/songs/60036098.mkv
264-汪峰-你走你的路(演唱会),http://em.21dtv.com/songs/60128161.mkv
265-汪峰-怒放的生命(演唱会),http://em.21dtv.com/songs/60032787.mkv
266-汪峰-小鸟(演唱会),http://em.21dtv.com/songs/60049679.mkv
267-汪明荃-今宵多珍重(演唱会),http://em.21dtv.com/songs/60076130.mkv
268-汪明荃-美丽的时光(演唱会),http://em.21dtv.com/songs/60029224.mkv
269-汪明荃-千王群英会(演唱会),http://em.21dtv.com/songs/60034165.mkv
270-汪明荃-书剑恩仇录(演唱会),http://em.21dtv.com/songs/60039732.mkv
271-汪明荃-万水千山总是情(演唱会),http://em.21dtv.com/songs/60043309.mkv
272-王浩信-猫步,http://em.21dtv.com/songs/60028634.mkv
273-王力宏-梦想被冷冻(演唱会),http://em.21dtv.com/songs/60029668.mkv
274-王栎鑫+俞灏明-热情的沙漠(演唱会),http://em.21dtv.com/songs/60077341.mkv
275-王梦麟+张行-阿美阿美(演唱会),http://em.21dtv.com/songs/60006791.mkv
276-王天丽-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035197.mkv
277-王秀芬-我爱你中国(演唱会),http://em.21dtv.com/songs/60044655.mkv
278-王铮亮-千金不换爱,http://em.21dtv.com/songs/60111292.mkv
279-卫兰-傻女(演唱会),http://em.21dtv.com/songs/60037533.mkv
280-卫诗-傻女(演唱会),http://em.21dtv.com/songs/60037534.mkv
281-我曾,https://vd3.bdstatic.com/mda-jjm8i93paakzz8yj/hd/mda-jjm8i93paakzz8yj.mp4?pd=20&vt=1
282-乌兰图雅-蓝色的故乡(演唱会),http://em.21dtv.com/songs/60068412.mkv
283-吴涤清-阿里巴巴(演唱会),http://em.21dtv.com/songs/60066768.mkv
284-吴涤清-爱的路上千万里(演唱会),http://em.21dtv.com/songs/60066783.mkv
285-吴涤清-草原之夜(演唱会),http://em.21dtv.com/songs/60066903.mkv
286-吴涤清-康定情歌(演唱会),http://em.21dtv.com/songs/60067160.mkv
287-吴涤清-梅兰梅兰我爱你(演唱会),http://em.21dtv.com/songs/60028993.mkv
288-吴涤清-万水千山总是情,http://em.21dtv.com/songs/60067505.mkv
289-吴涤清-温柔的倾诉(演唱会),http://em.21dtv.com/songs/60068743.mkv
290-吴蕙君-世界第一勇,http://em.21dtv.com/songs/60135018.mkv
291-五月天-纯真,http://em.21dtv.com/songs/60013405.mkv
292-伍佰-钢铁男子(演唱会),http://em.21dtv.com/songs/60018154.mkv
293-伍佰-美丽新世界(演唱会),http://em.21dtv.com/songs/60029283.mkv
294-伍佰-挪威的森林(演唱会),http://em.21dtv.com/songs/60032810.mkv
295-伍佰-世界第一等(演唱会),http://em.21dtv.com/songs/60039260.mkv
296-伍佰-突然的自我(演唱会),http://em.21dtv.com/songs/60042927.mkv
297-伍思凯-想念(演唱会),http://em.21dtv.com/songs/60049176.mkv
298-西部牛仔-故乡的云,http://em.21dtv.com/songs/60071968.mkv
299-萧敬腾-亲爱的小孩,http://em.21dtv.com/songs/60072303.mkv
300-小武-迟到,http://em.21dtv.com/songs/60012779.mkv
301-谢安琪-请将手放开(演唱会),http://em.21dtv.com/songs/60035528.mkv
302-谢雷+杨燕-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023926.mkv
303-谢雷-偏偏喜欢你(演唱会),http://em.21dtv.com/songs/60033419.mkv
304-谢雷-热情的沙漠(演唱会),http://em.21dtv.com/songs/60036261.mkv
305-谢霆锋+汪明荃-千王群英会(演唱会),http://em.21dtv.com/songs/60034166.mkv
306-谢霆锋-每日一禁果(演唱会),http://em.21dtv.com/songs/60029046.mkv
307-谢霆锋-魔鬼的主意(演唱会),http://em.21dtv.com/songs/60030344.mkv
308-谢有才-兄弟(演唱会),http://em.21dtv.com/songs/60084288.mkv
309-辛晓琪-亲爱的小孩,http://em.21dtv.com/songs/60077183.mkv
310-新宝岛康乐队-光明戏院,http://em.21dtv.com/songs/60071972.mkv
311-徐佳莹-旅行的意义(演唱会),http://em.21dtv.com/songs/60076514.mkv
312-徐小凤-故乡的雨(演唱会),http://em.21dtv.com/songs/60019095.mkv
313-徐小凤-黎明不要来(演唱会),http://em.21dtv.com/songs/60026833.mkv
314-徐小凤-流下眼泪前(演唱会),http://em.21dtv.com/songs/60027719.mkv
315-徐小凤-每日怀念你(演唱会),http://em.21dtv.com/songs/60029044.mkv
316-徐小凤-热情的沙漠(演唱会),http://em.21dtv.com/songs/60036262.mkv
317-徐小凤-人生满希望(演唱会),http://em.21dtv.com/songs/60036428.mkv
318-徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038344.mkv
319-徐小凤-深秋立楼头(演唱会),http://em.21dtv.com/songs/60038343.mkv
320-许冠文-流下眼泪前(演唱会),http://em.21dtv.com/songs/60027720.mkv
321-许美静-想念,http://em.21dtv.com/songs/60049180.mkv
322-许巍-纯粹(演唱会),http://em.21dtv.com/songs/60013384.mkv
323-许巍-纯真(演唱会),http://em.21dtv.com/songs/60013403.mkv
324-许巍-蓝莲花(演唱会),http://em.21dtv.com/songs/60026063.mkv
325-许巍-漫步,http://em.21dtv.com/songs/60028562.mkv
326-许巍-漫步(演唱会),http://em.21dtv.com/songs/60028561.mkv
327-许巍-少年,http://em.21dtv.com/songs/60038121.mkv
328-许巍-时光(演唱会),http://em.21dtv.com/songs/60039096.mkv
329-许哲佩-想念,http://em.21dtv.com/songs/60049181.mkv
330-许志安-侧面(演唱会),http://em.21dtv.com/songs/60012139.mkv
331-许志安-天才白痴梦(演唱会),http://em.21dtv.com/songs/60041754.mkv
332-旭日阳刚-老乡见老乡,http://em.21dtv.com/songs/60076356.mkv
333-薰妮-故乡的雨,http://em.21dtv.com/songs/60019097.mkv
334-颜福伟-明日话今天(演唱会),http://em.21dtv.com/songs/60030133.mkv
335-杨光-你是我的眼(演唱会),http://em.21dtv.com/songs/60063248.mkv
336-杨坤+人声兄弟-里约热内卢,http://em.21dtv.com/songs/60113670.mkv
337-杨坤-里约热内卢(演唱会),http://em.21dtv.com/songs/60026879.mkv
338-杨坤-美丽的一天(演唱会),http://em.21dtv.com/songs/60029246.mkv
339-杨千嬅-你还爱我吗(演唱会),http://em.21dtv.com/songs/60031733.mkv
340-杨小萍-梦醒不了情(演唱会),http://em.21dtv.com/songs/60029704.mkv
341-叶德娴-如果没有你(演唱会),http://em.21dtv.com/songs/60036825.mkv
342-叶丽仪-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023927.mkv
343-叶丽仪-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035198.mkv
344-叶倩文+陈奕迅-女人的眼泪(演唱会),http://em.21dtv.com/songs/60032929.mkv
345-叶倩文-冲动(演唱会),http://em.21dtv.com/songs/60012844.mkv
346-叶倩文-女人的眼泪(演唱会),http://em.21dtv.com/songs/60032930.mkv
347-叶振棠+陈秀雯-情缘万世长(演唱会),http://em.21dtv.com/songs/60035441.mkv
348-叶振棠+关菊英-两忘烟水里(演唱会),http://em.21dtv.com/songs/60027303.mkv刘若英+玛莎-旅行的意义(演唱会)
349-依婷爱拼才会赢,http://vd3.bdstatic.com/mda-jfreugw1pcza8xr1/mda-jfreugw1pcza8xr1.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
350-佚名-绿岛小夜曲(慢四),http://em.21dtv.com/songs/60028154.mkv
351-佚名-你走你的路,http://em.21dtv.com/songs/60032578.mkv
352-佚名-雨中即景,http://em.21dtv.com/songs/60055754.mkv
353-因果兄弟-我爱你中国(演唱会),http://em.21dtv.com/songs/60044656.mkv
354-尹光+吕有慧-俩忘烟水里(演唱会),http://em.21dtv.com/songs/60061366.mkv
355-尹光-出册(演唱会),http://em.21dtv.com/songs/60012914.mkv
356-樱桃帮-受够,http://em.21dtv.com/songs/60039714.mkv
357-尤雅-梅兰梅兰我爱你(演唱会),http://em.21dtv.com/songs/60028994.mkv
358-俞灏明-亲爱的小孩,http://em.21dtv.com/songs/60098115.mkv
359-羽泉-热情的沙漠,http://em.21dtv.com/songs/60077339.mkv
360-庾澄庆+吴莫愁+金池+王韵壹-热情的沙漠,http://em.21dtv.com/songs/60071078.mkv
361-庾澄庆-热情的沙漠,http://em.21dtv.com/songs/60036267.mkv
362-庾澄庆组学员-热情的沙漠,http://em.21dtv.com/songs/60081431.mkv
363-袁惟仁-四季的眼泪(演唱会),http://em.21dtv.com/songs/60040677.mkv
364-袁媛-没那么简单(演唱会),http://em.21dtv.com/songs/60063323.mkv
365-泽仁娜措-琼杰的朋友(藏),http://em.21dtv.com/songs/60069740.mkv
366-战斧乐队-美丽的世界,http://em.21dtv.com/songs/60130358.mkv
